tuid,"img","tag"
11154,"LMSMPS501250010","apprentice"
11155,"LMSMPS501250010","rates"
11156,"LMSMPS501250013","churchwardens_overseers"
11157,"LMSMPS501250013","rates"
11158,"LMSMPS501250014","apprentice"
11159,"LMSMPS501250014","son/daughter"
11160,"LMSMPS501250017","office"
11161,"LMSMPS501250019","fine"
11162,"LMSMPS501250019","trade"
11163,"LMSMPS501250021","apprentice"
11164,"LMSMPS501250023","wages"
11165,"LMSMPS501250025","bastardy"
11166,"LMSMPS501250025","children"
11167,"LMSMPS501250025","churchwardens_overseers"
11168,"LMSMPS501250025","parents"
11169,"LMSMPS501250027","fine"
11170,"LMSMPS501250027","trade"
11171,"LMSMPS501250029","bastardy"
11172,"LMSMPS501250029","children"
11173,"LMSMPS501250029","parents"
11174,"LMSMPS501250029","spinster"
11175,"LMSMPS501250031","bastardy"
11176,"LMSMPS501250031","children"
11177,"LMSMPS501250031","churchwardens_overseers"
11178,"LMSMPS501250031","parents"
11179,"LMSMPS501250031","wife"
11180,"LMSMPS501250033","churchwardens_petition"
11181,"LMSMPS501250033","removal"
11182,"LMSMPS501250033","settlement"
11183,"LMSMPS501250036","children"
11184,"LMSMPS501250036","churchwardens_petition"
11185,"LMSMPS501250036","removal"
11186,"LMSMPS501250036","settlement"
11187,"LMSMPS501250036","wife"
11188,"LMSMPS501250039","churchwardens_petition"
11189,"LMSMPS501250039","removal"
11190,"LMSMPS501250039","settlement"
11191,"LMSMPS501250039","spinster"
11192,"LMSMPS501250042","churchwardens_petition"
11193,"LMSMPS501250042","removal"
11194,"LMSMPS501250042","settlement"
11195,"LMSMPS501250042","son/daughter"
11196,"LMSMPS501250042","wife"
11197,"LMSMPS501250046","churchwardens_petition"
11198,"LMSMPS501250046","poor"
11199,"LMSMPS501250046","removal"
11200,"LMSMPS501250046","settlement"
11201,"LMSMPS501250046","wife"
11202,"LMSMPS501250049","churchwardens_petition"
11203,"LMSMPS501250049","removal"
11204,"LMSMPS501250049","settlement"
11205,"LMSMPS501250049","widow"
11206,"LMSMPS501250051","children"
11207,"LMSMPS501250051","churchwardens_petition"
11208,"LMSMPS501250051","parents"
11209,"LMSMPS501250051","removal"
11210,"LMSMPS501250051","settlement"
11211,"LMSMPS501250051","son/daughter"
11212,"LMSMPS501250051","wife"
11213,"LMSMPS501250054","churchwardens_petition"
11214,"LMSMPS501250054","removal"
11215,"LMSMPS501250054","settlement"
11216,"LMSMPS501250054","widow"
11217,"LMSMPS501260007","churchwardens_overseers"
11218,"LMSMPS501260007","disability"
11219,"LMSMPS501260007","is_poor"
11220,"LMSMPS501260007","old_age"
11221,"LMSMPS501260007","wife"
11222,"LMSMPS501260009","children"
11223,"LMSMPS501260009","churchwardens_overseers"
11224,"LMSMPS501260009","disability"
11225,"LMSMPS501260009","is_poor"
11226,"LMSMPS501260009","wife"
11227,"LMSMPS501260011","fine"
11228,"LMSMPS501260011","indictment"
11229,"LMSMPS501260011","removal"
11230,"LMSMPS501260013","office"
11231,"LMSMPS501260015","office"
11232,"LMSMPS501260017","son/daughter"
11233,"LMSMPS501260019","husband"
11234,"LMSMPS501260019","poor"
11235,"LMSMPS501260019","recognizances"
11236,"LMSMPS501260019","removal"
11237,"LMSMPS501260020","indictment"
11238,"LMSMPS501260020","is_poor"
11239,"LMSMPS501260020","wife"
11240,"LMSMPS501260022","indictment"
11241,"LMSMPS501260022","recognizances"
11242,"LMSMPS501260023","children"
11243,"LMSMPS501260023","churchwardens_petition"
11244,"LMSMPS501260023","removal"
11245,"LMSMPS501260023","settlement"
11246,"LMSMPS501260026","children"
11247,"LMSMPS501260026","churchwardens_petition"
11248,"LMSMPS501260026","removal"
11249,"LMSMPS501260026","settlement"
11250,"LMSMPS501260036","highways"
11251,"LMSMPS501270002","churchwardens_overseers"
11252,"LMSMPS501270002","disability"
11253,"LMSMPS501270002","is_poor"
11254,"LMSMPS501270002","old_age"
11255,"LMSMPS501270002","parents"
11256,"LMSMPS501270002","settlement"
11257,"LMSMPS501280015","bad_husband"
11258,"LMSMPS501280017","churchwardens_petition"
11259,"LMSMPS501280017","office"
11260,"LMSMPS501280023","rates"
11261,"LMSMPS501280026","is_poor"
11262,"LMSMPS501280027","is_poor"
11263,"LMSMPS501280027","settlement"
11264,"LMSMPS501280043","is_poor"
11265,"LMSMPS501280043","letter"
11266,"LMSMPS501280043","prisoner"
11267,"LMSMPS501280045","office"
11268,"LMSMPS501310008","poor"
11269,"LMSMPS501310008","son/daughter"
11270,"LMSMPS501310008","widow"
11271,"LMSMPS501310011","churchwardens_overseers"
11272,"LMSMPS501310011","old_age"
11273,"LMSMPS501310011","widow"
11274,"LMSMPS501310013","prisoner"
11275,"LMSMPS501310014","felony"
11276,"LMSMPS501310014","prisoner"
11277,"LMSMPS501310014","son/daughter"
11278,"LMSMPS501310014","theft"
11279,"LMSMPS501310016","widow"
11280,"LMSMPS501310017","assault"
11281,"LMSMPS501310017","indictment"
11282,"LMSMPS501310017","prisoner"
11283,"LMSMPS501310017","recognizances"
11284,"LMSMPS501310018","children"
11285,"LMSMPS501310018","churchwardens_petition"
11286,"LMSMPS501310018","removal"
11287,"LMSMPS501310018","settlement"
11288,"LMSMPS501310020","children"
11289,"LMSMPS501310020","churchwardens_petition"
11290,"LMSMPS501310020","removal"
11291,"LMSMPS501310020","settlement"
11292,"LMSMPS501310023","churchwardens_petition"
11293,"LMSMPS501310023","removal"
11294,"LMSMPS501310023","settlement"
11295,"LMSMPS501310023","wife"
11296,"LMSMPS501330010","indictment"
11297,"LMSMPS501330011","office"
11298,"LMSMPS501330012","office"
11299,"LMSMPS501330013","prisoner"
11300,"LMSMPS501330014","children"
11301,"LMSMPS501330014","churchwardens_overseers"
11302,"LMSMPS501330015","churchwardens_overseers"
11303,"LMSMPS501330015","settlement"
11304,"LMSMPS501330016","children"
11305,"LMSMPS501330016","churchwardens_overseers"
11306,"LMSMPS501330016","parents"
11307,"LMSMPS501330016","spinster"
11308,"LMSMPS501340002","churchwardens_petition"
11309,"LMSMPS501340002","rates"
11310,"LMSMPS501340004","apprentice"
11311,"LMSMPS501340004","poor"
11312,"LMSMPS501340004","settlement"
11313,"LMSMPS501340006","children"
11314,"LMSMPS501340006","husband"
11315,"LMSMPS501340006","is_poor"
11316,"LMSMPS501340008","churchwardens_overseers"
11317,"LMSMPS501340008","rates"
11318,"LMSMPS501340016","poor"
11319,"LMSMPS501350011","assault"
11320,"LMSMPS501350011","indictment"
11321,"LMSMPS501350011","riot"
11322,"LMSMPS501350012","indictment"
11323,"LMSMPS501350012","recognizances"
11324,"LMSMPS501350012","wife"
11325,"LMSMPS501350014","children"
11326,"LMSMPS501350014","churchwardens_overseers"
11327,"LMSMPS501350014","poor"
11328,"LMSMPS501350014","rates"
11329,"LMSMPS501350016","trade"
11330,"LMSMPS501350017","old_age"
11331,"LMSMPS501350017","wife"
11332,"LMSMPS501350018","prisoner"
11333,"LMSMPS501350018","son/daughter"
11334,"LMSMPS501350019","churchwardens_overseers"
11335,"LMSMPS501350019","rates"
11336,"LMSMPS501350020","rates"
11337,"LMSMPS501350021","rates"
11338,"LMSMPS501350022","rates"
11339,"LMSMPS501350023","rates"
11340,"LMSMPS501350026","churchwardens_overseers"
11341,"LMSMPS501350026","rates"
11342,"LMSMPS501350027","trade"
11343,"LMSMPS501350029","is_poor"
11344,"LMSMPS501350032","churchwardens_overseers"
11345,"LMSMPS501350032","rates"
11346,"LMSMPS501350034","felony"
11347,"LMSMPS501350034","indictment"
11348,"LMSMPS501350034","prisoner"
11349,"LMSMPS501350034","recognizances"
11350,"LMSMPS501350036","poor"
11351,"LMSMPS501350036","wife"
11352,"LMSMPS501350037","is_poor"
11353,"LMSMPS501350037","wife"
11354,"LMSMPS501350038","is_poor"
11355,"LMSMPS501350038","old_age"
11356,"LMSMPS501350038","widow"
11357,"LMSMPS501350039","rates"
11358,"LMSMPS501350040","is_poor"
11359,"LMSMPS501350040","settlement"
11360,"LMSMPS501350041","husband"
11361,"LMSMPS501350041","is_poor"
11362,"LMSMPS501350041","old_age"
11363,"LMSMPS501350041","widow"
11364,"LMSMPS501350042","recognizances"
11365,"LMSMPS501350043","office"
11366,"LMSMPS501350044","office"
11367,"LMSMPS501350045","recognizances"
11368,"LMSMPS501350046","rates"
11369,"LMSMPS501350047","is_poor"
11370,"LMSMPS501350047","old_age"
11371,"LMSMPS501350047","rates"
11372,"LMSMPS501350048","wife"
11373,"LMSMPS501350049","trade"
11374,"LMSMPS501350050","assault"
11375,"LMSMPS501350050","friends"
11376,"LMSMPS501350050","is_poor"
11377,"LMSMPS501350050","murder"
11378,"LMSMPS501350051","apprentice"
11379,"LMSMPS501350051","assault"
11380,"LMSMPS501350051","friends"
11381,"LMSMPS501350052","churchwardens_overseers"
11382,"LMSMPS501350052","rates"
11383,"LMSMPS501350053","assault"
11384,"LMSMPS501350053","poor"
11385,"LMSMPS501350053","prisoner"
11386,"LMSMPS501350056","children"
11387,"LMSMPS501350056","churchwardens_petition"
11388,"LMSMPS501350056","removal"
11389,"LMSMPS501350056","settlement"
11390,"LMSMPS501350056","wife"
11391,"LMSMPS501350058","churchwardens_petition"
11392,"LMSMPS501350058","poor"
11393,"LMSMPS501350058","removal"
11394,"LMSMPS501350058","settlement"
11395,"LMSMPS501350061","churchwardens_petition"
11396,"LMSMPS501350061","poor"
11397,"LMSMPS501350061","removal"
11398,"LMSMPS501350061","settlement"
11399,"LMSMPS501350063","churchwardens_petition"
11400,"LMSMPS501350063","removal"
11401,"LMSMPS501350063","settlement"
11402,"LMSMPS501350063","spinster"
11403,"LMSMPS501350066","children"
11404,"LMSMPS501350066","churchwardens_petition"
11405,"LMSMPS501350066","removal"
11406,"LMSMPS501350066","settlement"
11407,"LMSMPS501350069","apprentice"
11408,"LMSMPS501350069","children"
11409,"LMSMPS501350069","churchwardens_petition"
11410,"LMSMPS501350069","husband"
11411,"LMSMPS501350069","removal"
11412,"LMSMPS501350069","settlement"
11413,"LMSMPS501350069","wife"
11414,"LMSMPS501350072","children"
11415,"LMSMPS501350072","churchwardens_petition"
11416,"LMSMPS501350072","removal"
11417,"LMSMPS501350072","settlement"
11418,"LMSMPS501350074","apprentice"
11419,"LMSMPS501350074","churchwardens_petition"
11420,"LMSMPS501350074","removal"
11421,"LMSMPS501350074","settlement"
11422,"LMSMPS501350114","drink"
11423,"LMSMPS501350114","letter"
11424,"LMSMPS501360006","indictment"
11425,"LMSMPS501360006","wife"
11426,"LMSMPS501360007","office"
11427,"LMSMPS501360008","husband"
11428,"LMSMPS501360008","poor"
11429,"LMSMPS501360008","prisoner"
11430,"LMSMPS501360009","is_poor"
11431,"LMSMPS501360010","children"
11432,"LMSMPS501360010","churchwardens_overseers"
11433,"LMSMPS501360010","recognizances"
11434,"LMSMPS501360012","children"
11435,"LMSMPS501360012","churchwardens_overseers"
11436,"LMSMPS501360012","wife"
11437,"LMSMPS501360017","is_poor"
11438,"LMSMPS501360019","churchwardens_overseers"
11439,"LMSMPS501360019","old_age"
11440,"LMSMPS501370009","widow"
11441,"LMSMPS501370011","churchwardens_overseers"
11442,"LMSMPS501370011","husband"
11443,"LMSMPS501370011","old_age"
11444,"LMSMPS501370011","rates"
11445,"LMSMPS501370011","wife"
11446,"LMSMPS501370013","widow"
11447,"LMSMPS501370016","trade"
11448,"LMSMPS501370017","apprentice"
11449,"LMSMPS501370017","churchwardens_overseers"
11450,"LMSMPS501370017","disability"
11451,"LMSMPS501370017","rates"
11452,"LMSMPS501370021","trade"
11453,"LMSMPS501370022","bastardy"
11454,"LMSMPS501370022","children"
11455,"LMSMPS501370022","churchwardens_overseers"
11456,"LMSMPS501370022","parents"
11457,"LMSMPS501370022","spinster"
11458,"LMSMPS501370026","office"
11459,"LMSMPS501370028","office"
11460,"LMSMPS501370030","murder"
11461,"LMSMPS501370030","prisoner"
11462,"LMSMPS501370030","servant"
11463,"LMSMPS501370031","is_poor"
11464,"LMSMPS501370033","rates"
11465,"LMSMPS501370033","widow"
11466,"LMSMPS501370035","rates"
11467,"LMSMPS501370036","churchwardens_overseers"
11468,"LMSMPS501370036","husband"
11469,"LMSMPS501370036","old_age"
11470,"LMSMPS501370036","wife"
11471,"LMSMPS501370037","rates"
11472,"LMSMPS501370039","churchwardens_overseers"
11473,"LMSMPS501370039","rates"
11474,"LMSMPS501370041","is_poor"
11475,"LMSMPS501370041","old_age"
11476,"LMSMPS501370043","old_age"
11477,"LMSMPS501370043","rates"
11478,"LMSMPS501370045","rates"
11479,"LMSMPS501370047","husband"
11480,"LMSMPS501370047","old_age"
11481,"LMSMPS501370047","rates"
11482,"LMSMPS501370047","widow"
11483,"LMSMPS501370051","is_poor"
11484,"LMSMPS501370051","old_age"
11485,"LMSMPS501370054","rates"
11486,"LMSMPS501370054","widow"
11487,"LMSMPS501370056","churchwardens_overseers"
11488,"LMSMPS501370056","husband"
11489,"LMSMPS501370056","poor"
11490,"LMSMPS501370056","wife"
11491,"LMSMPS501370058","rates"
11492,"LMSMPS501370058","widow"
11493,"LMSMPS501370061","rates"
11494,"LMSMPS501370063","is_poor"
11495,"LMSMPS501370065","is_poor"
11496,"LMSMPS501370065","old_age"
11497,"LMSMPS501370067","old_age"
11498,"LMSMPS501370067","widow"
11499,"LMSMPS501370069","churchwardens_overseers"
11500,"LMSMPS501370069","is_poor"
11501,"LMSMPS501370069","old_age"
11502,"LMSMPS501370069","wife"
11503,"LMSMPS501370071","rates"
11504,"LMSMPS501370071","widow"
11505,"LMSMPS501370073","churchwardens_overseers"
11506,"LMSMPS501370073","poor"
11507,"LMSMPS501370073","rates"
11508,"LMSMPS501370074","churchwardens_overseers"
11509,"LMSMPS501370074","is_poor"
11510,"LMSMPS501370074","rates"
11511,"LMSMPS501370074","wife"
11512,"LMSMPS501370076","disability"
11513,"LMSMPS501370076","wife"
11514,"LMSMPS501370078","rates"
11515,"LMSMPS501370080","is_poor"
11516,"LMSMPS501370080","removal"
11517,"LMSMPS501370082","rates"
11518,"LMSMPS501370083","children"
11519,"LMSMPS501370083","rates"
11520,"LMSMPS501370083","wife"
11521,"LMSMPS501370085","rates"
11522,"LMSMPS501370085","wife"
11523,"LMSMPS501370086","churchwardens_overseers"
11524,"LMSMPS501370086","is_poor"
11525,"LMSMPS501370086","rates"
11526,"LMSMPS501370087","rates"
11527,"LMSMPS501370089","parents"
11528,"LMSMPS501370089","rates"
11529,"LMSMPS501370089","wife"
11530,"LMSMPS501370091","old_age"
11531,"LMSMPS501370091","rates"
11532,"LMSMPS501370093","rates"
11533,"LMSMPS501370093","wife"
11534,"LMSMPS501370094","rates"
11535,"LMSMPS501370096","churchwardens_overseers"
11536,"LMSMPS501370098","children"
11537,"LMSMPS501370098","rates"
11538,"LMSMPS501370098","wife"
11539,"LMSMPS501370100","disability"
11540,"LMSMPS501370100","old_age"
11541,"LMSMPS501370100","wife"
11542,"LMSMPS501370102","is_poor"
11543,"LMSMPS501370102","wife"
11544,"LMSMPS501370103","husband"
11545,"LMSMPS501370103","is_poor"
11546,"LMSMPS501370103","widow"
11547,"LMSMPS501370106","rates"
11548,"LMSMPS501370106","wife"
11549,"LMSMPS501370108","rates"
11550,"LMSMPS501370108","wife"
11551,"LMSMPS501370110","rates"
11552,"LMSMPS501370112","rates"
11553,"LMSMPS501370112","wife"
11554,"LMSMPS501370114","is_poor"
11555,"LMSMPS501370114","old_age"
11556,"LMSMPS501370116","old_age"
11557,"LMSMPS501370116","rates"
11558,"LMSMPS501370116","son/daughter"
11559,"LMSMPS501370116","wife"
11560,"LMSMPS501370119","rates"
11561,"LMSMPS501370121","churchwardens_overseers"
11562,"LMSMPS501370121","rates"
11563,"LMSMPS501370123","rates"
11564,"LMSMPS501370125","prisoner"
11565,"LMSMPS501370127","disability"
11566,"LMSMPS501370127","rates"
11567,"LMSMPS501370127","wife"
11568,"LMSMPS501370129","rates"
11569,"LMSMPS501370129","wife"
11570,"LMSMPS501370131","rates"
11571,"LMSMPS501370133","rates"
11572,"LMSMPS501370134","rates"
11573,"LMSMPS501370136","rates"
11574,"LMSMPS501370138","rates"
11575,"LMSMPS501370140","rates"
11576,"LMSMPS501370142","husband"
11577,"LMSMPS501370142","rates"
11578,"LMSMPS501370142","widow"
11579,"LMSMPS501370144","churchwardens_petition"
11580,"LMSMPS501370144","removal"
11581,"LMSMPS501370144","settlement"
11582,"LMSMPS501370144","wife"
11583,"LMSMPS501370147","children"
11584,"LMSMPS501370147","churchwardens_petition"
11585,"LMSMPS501370147","removal"
11586,"LMSMPS501370147","settlement"
11587,"LMSMPS501370147","wife"
11588,"LMSMPS501370149","children"
11589,"LMSMPS501370149","churchwardens_petition"
11590,"LMSMPS501370149","removal"
11591,"LMSMPS501370149","settlement"
11592,"LMSMPS501370149","wife"
11593,"LMSMPS501370151","churchwardens_petition"
11594,"LMSMPS501370151","husband"
11595,"LMSMPS501370151","removal"
11596,"LMSMPS501370151","servant"
11597,"LMSMPS501370151","settlement"
11598,"LMSMPS501370151","wife"
11599,"LMSMPS501370154","churchwardens_petition"
11600,"LMSMPS501370154","removal"
11601,"LMSMPS501370154","wife"
11602,"LMSMPS501370157","churchwardens_petition"
11603,"LMSMPS501370157","widow"
11604,"LMSMPS501370160","churchwardens_petition"
11605,"LMSMPS501370160","removal"
11606,"LMSMPS501370160","settlement"
11607,"LMSMPS501370161","churchwardens_petition"
11608,"LMSMPS501370161","removal"
11609,"LMSMPS501370161","settlement"
11610,"LMSMPS501370163","churchwardens_petition"
11611,"LMSMPS501370163","removal"
11612,"LMSMPS501370163","settlement"
11613,"LMSMPS501370163","wife"
11614,"LMSMPS501370167","churchwardens_petition"
11615,"LMSMPS501370167","removal"
11616,"LMSMPS501370167","settlement"
11617,"LMSMPS501370167","wife"
11618,"LMSMPS501370196","office"
11619,"LMSMPS501370199","poor"
11620,"LMSMPS501370199","prisoner"
11621,"LMSMPS501370202","office"
11622,"LMSMPS501380012","drink"
11623,"LMSMPS501380014","churchwardens_overseers"
11624,"LMSMPS501380015","churchwardens_overseers"
11625,"LMSMPS501380015","drink"
11626,"LMSMPS501380015","rates"
11627,"LMSMPS501380027","indictment"
11628,"LMSMPS501380027","misdemeanours"
11629,"LMSMPS501380027","prisoner"
11630,"LMSMPS501380029","churchwardens_petition"
11631,"LMSMPS501380029","rates"
11632,"LMSMPS501380032","office"
11633,"LMSMPS501380033","poor"
11634,"LMSMPS501380035","children"
11635,"LMSMPS501380035","churchwardens_overseers"
11636,"LMSMPS501380035","disability"
11637,"LMSMPS501380035","is_poor"
11638,"LMSMPS501380035","widow"
11639,"LMSMPS501380037","churchwardens_overseers"
11640,"LMSMPS501380039","churchwardens_overseers"
11641,"LMSMPS501380039","poor"
11642,"LMSMPS501380039","removal"
11643,"LMSMPS501380039","settlement"
11644,"LMSMPS501380042","assault"
11645,"LMSMPS501380042","debtor"
11646,"LMSMPS501380042","fine"
11647,"LMSMPS501380042","friends"
11648,"LMSMPS501380042","poor"
11649,"LMSMPS501380042","prisoner"
11650,"LMSMPS501380042","removal"
11651,"LMSMPS501380043","recognizances"
11652,"LMSMPS501380043","wife"
11653,"LMSMPS501380044","office"
11654,"LMSMPS501380046","office"
11655,"LMSMPS501380047","indictment"
11656,"LMSMPS501380048","children"
11657,"LMSMPS501380048","churchwardens_overseers"
11658,"LMSMPS501380050","prisoner"
11659,"LMSMPS501380052","rates"
11660,"LMSMPS501380056","rates"
11661,"LMSMPS501380058","apprentice"
11662,"LMSMPS501380058","churchwardens_overseers"
11663,"LMSMPS501380059","children"
11664,"LMSMPS501380059","churchwardens_petition"
11665,"LMSMPS501380059","removal"
11666,"LMSMPS501380059","settlement"
11667,"LMSMPS501380059","wife"
11668,"LMSMPS501380062","children"
11669,"LMSMPS501380062","churchwardens_petition"
11670,"LMSMPS501380062","removal"
11671,"LMSMPS501380062","settlement"
11672,"LMSMPS501380062","widow"
11673,"LMSMPS501380062","wife"
11674,"LMSMPS501380065","churchwardens_petition"
11675,"LMSMPS501380065","removal"
