pid,"ll_img","ll_url",mpage,"mp_imgs","tags","year","court"
1389,"LMSLPS150570072","http://www.londonlives.org/browse.jsp?div=LMSLPS150570072",0,"","churchwardens_petition, removal, settlement, wife","1746","SL"
1390,"LMSLPS150570075","http://www.londonlives.org/browse.jsp?div=LMSLPS150570075",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1746","SL"
1391,"LMSLPS150570081","http://www.londonlives.org/browse.jsp?div=LMSLPS150570081",0,"","churchwardens_petition, removal, settlement, wife","1746","SL"
1392,"LMSLPS150570084","http://www.londonlives.org/browse.jsp?div=LMSLPS150570084",0,"","children, churchwardens_petition, removal, settlement, wife","1746","SL"
1393,"LMSLPS150570087","http://www.londonlives.org/browse.jsp?div=LMSLPS150570087",0,"","churchwardens_petition, removal, settlement, spinster","1746","SL"
1394,"LMSLPS150570089","http://www.londonlives.org/browse.jsp?div=LMSLPS150570089",0,"","churchwardens_petition, removal, settlement, wife","1746","SL"
1395,"LMSLPS150570090","http://www.londonlives.org/browse.jsp?div=LMSLPS150570090",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1746","SL"
1396,"LMSLPS150570092","http://www.londonlives.org/browse.jsp?div=LMSLPS150570092",0,"","churchwardens_petition, removal, settlement, wife","1746","SL"
1397,"LMSLPS150570094","http://www.londonlives.org/browse.jsp?div=LMSLPS150570094",0,"","churchwardens_petition, removal, settlement, wife","1746","SL"
1398,"LMSLPS150580024","http://www.londonlives.org/browse.jsp?div=LMSLPS150580024",0,"","prisoner, removal, theft","1747","SL"
1399,"LMSLPS150580041","http://www.londonlives.org/browse.jsp?div=LMSLPS150580041",0,"","churchwardens_petition, removal, settlement, spinster","1747","SL"
1400,"LMSLPS150580043","http://www.londonlives.org/browse.jsp?div=LMSLPS150580043",0,"","churchwardens_petition, removal, settlement, spinster","1747","SL"
1401,"LMSLPS150580045","http://www.londonlives.org/browse.jsp?div=LMSLPS150580045",0,"","children, churchwardens_petition, removal, settlement, wife","1747","SL"
1402,"LMSLPS150580047","http://www.londonlives.org/browse.jsp?div=LMSLPS150580047",0,"","children, churchwardens_petition, removal, settlement, wife","1747","SL"
1403,"LMSLPS150580049","http://www.londonlives.org/browse.jsp?div=LMSLPS150580049",0,"","churchwardens_petition, removal, settlement, widow","1747","SL"
1404,"LMSLPS150580051","http://www.londonlives.org/browse.jsp?div=LMSLPS150580051",0,"","churchwardens_petition, removal, spinster","1747","SL"
1405,"LMSLPS150580053","http://www.londonlives.org/browse.jsp?div=LMSLPS150580053",0,"","children, churchwardens_petition, removal, settlement, wife","1747","SL"
1406,"LMSLPS150580054","http://www.londonlives.org/browse.jsp?div=LMSLPS150580054",0,"","churchwardens_petition, removal, settlement, spinster","1747","SL"
1407,"LMSLPS150580055","http://www.londonlives.org/browse.jsp?div=LMSLPS150580055",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1747","SL"
1408,"LMSLPS150580056","http://www.londonlives.org/browse.jsp?div=LMSLPS150580056",0,"","children, churchwardens_petition, removal, settlement, wife","1747","SL"
1409,"LMSLPS150580057","http://www.londonlives.org/browse.jsp?div=LMSLPS150580057",0,"","children, churchwardens_petition, removal, settlement, wife","1747","SL"
1410,"LMSLPS150580058","http://www.londonlives.org/browse.jsp?div=LMSLPS150580058",0,"","churchwardens_petition, removal, settlement, spinster","1747","SL"
1411,"LMSLPS150580059","http://www.londonlives.org/browse.jsp?div=LMSLPS150580059",0,"","churchwardens_petition, removal, settlement, wife","1747","SL"
1412,"LMSLPS150580061","http://www.londonlives.org/browse.jsp?div=LMSLPS150580061",0,"","churchwardens_petition, removal, settlement, wife","1747","SL"
1413,"LMSLPS150580062","http://www.londonlives.org/browse.jsp?div=LMSLPS150580062",0,"","churchwardens_petition, removal, settlement, wife","1747","SL"
1414,"LMSLPS150590009","http://www.londonlives.org/browse.jsp?div=LMSLPS150590009",0,"","rates","1748","SL"
1415,"LMSLPS150590010","http://www.londonlives.org/browse.jsp?div=LMSLPS150590010",0,"","rates","1748","SL"
1416,"LMSLPS150590011","http://www.londonlives.org/browse.jsp?div=LMSLPS150590011",0,"","rates","1748","SL"
1417,"LMSLPS150590046","http://www.londonlives.org/browse.jsp?div=LMSLPS150590046",0,"","apprentice, son/daughter, spinster","1748","SL"
1418,"LMSLPS150590057","http://www.londonlives.org/browse.jsp?div=LMSLPS150590057",0,"","children, removal","1748","SL"
1419,"LMSLPS150590058","http://www.londonlives.org/browse.jsp?div=LMSLPS150590058",0,"","children, churchwardens_petition, removal, settlement, widow","1748","SL"
1420,"LMSLPS150590059","http://www.londonlives.org/browse.jsp?div=LMSLPS150590059",0,"","children, churchwardens_petition, removal, settlement, widow","1748","SL"
1421,"LMSLPS150590060","http://www.londonlives.org/browse.jsp?div=LMSLPS150590060",0,"","churchwardens_petition, removal, settlement","1748","SL"
1422,"LMSLPS150590061","http://www.londonlives.org/browse.jsp?div=LMSLPS150590061",0,"","churchwardens_petition, removal, settlement, son/daughter","1748","SL"
1423,"LMSLPS150590062","http://www.londonlives.org/browse.jsp?div=LMSLPS150590062",0,"","churchwardens_petition, removal, settlement, widow","1748","SL"
1424,"LMSLPS150590063","http://www.londonlives.org/browse.jsp?div=LMSLPS150590063",0,"","churchwardens_petition, removal, settlement, wife","1748","SL"
1425,"LMSLPS150590064","http://www.londonlives.org/browse.jsp?div=LMSLPS150590064",0,"","churchwardens_petition, removal, settlement, spinster","1748","SL"
1426,"LMSLPS150590065","http://www.londonlives.org/browse.jsp?div=LMSLPS150590065",0,"","churchwardens_petition, poor, removal, widow","1748","SL"
1427,"LMSLPS150590066","http://www.londonlives.org/browse.jsp?div=LMSLPS150590066",0,"","children, churchwardens_petition, removal, settlement, widow","1748","SL"
1428,"LMSLPS150590067","http://www.londonlives.org/browse.jsp?div=LMSLPS150590067",0,"","removal, wife","1748","SL"
1429,"LMSLPS150590069","http://www.londonlives.org/browse.jsp?div=LMSLPS150590069",0,"","churchwardens_petition, removal, settlement, spinster","1748","SL"
1430,"LMSLPS150590071","http://www.londonlives.org/browse.jsp?div=LMSLPS150590071",0,"","children, churchwardens_petition, removal, settlement, wife","1748","SL"
1431,"LMSLPS150590073","http://www.londonlives.org/browse.jsp?div=LMSLPS150590073",0,"","churchwardens_petition, removal, settlement, widow","1748","SL"
1432,"LMSLPS150590075","http://www.londonlives.org/browse.jsp?div=LMSLPS150590075",0,"","churchwardens_petition, removal, settlement, wife","1748","SL"
1433,"LMSLPS150590077","http://www.londonlives.org/browse.jsp?div=LMSLPS150590077",0,"","churchwardens_petition, removal, settlement","1748","SL"
1434,"LMSLPS150590080","http://www.londonlives.org/browse.jsp?div=LMSLPS150590080",0,"","churchwardens_petition, removal, settlement, wife","1748","SL"
1435,"LMSLPS150600017","http://www.londonlives.org/browse.jsp?div=LMSLPS150600017",0,"","churchwardens_overseers, rates","1749","SL"
1436,"LMSLPS150600039","http://www.londonlives.org/browse.jsp?div=LMSLPS150600039",0,"","apprentice, assault, children, son/daughter","1749","SL"
1437,"LMSLPS150600051","http://www.londonlives.org/browse.jsp?div=LMSLPS150600051",0,"","churchwardens_petition, removal, settlement, spinster","1749","SL"
1438,"LMSLPS150600052","http://www.londonlives.org/browse.jsp?div=LMSLPS150600052",0,"","children, churchwardens_petition, removal, settlement, wife","1749","SL"
1439,"LMSLPS150600053","http://www.londonlives.org/browse.jsp?div=LMSLPS150600053",0,"","churchwardens_petition, removal, settlement, wife","1749","SL"
1440,"LMSLPS150600054","http://www.londonlives.org/browse.jsp?div=LMSLPS150600054",0,"","children, churchwardens_petition, removal, settlement, wife","1749","SL"
1441,"LMSLPS150600055","http://www.londonlives.org/browse.jsp?div=LMSLPS150600055",0,"","children, churchwardens_petition, removal, settlement, wife","1749","SL"
1442,"LMSLPS150600056","http://www.londonlives.org/browse.jsp?div=LMSLPS150600056",0,"","churchwardens_petition, removal, settlement, widow","1749","SL"
1443,"LMSLPS150600057","http://www.londonlives.org/browse.jsp?div=LMSLPS150600057",0,"","churchwardens_petition, removal, settlement, wife","1749","SL"
1444,"LMSLPS150600059","http://www.londonlives.org/browse.jsp?div=LMSLPS150600059",0,"","churchwardens_petition, removal, settlement","1749","SL"
1445,"LMSLPS150600060","http://www.londonlives.org/browse.jsp?div=LMSLPS150600060",0,"","children, churchwardens_petition, removal, settlement, wife","1749","SL"
1446,"LMSLPS150600061","http://www.londonlives.org/browse.jsp?div=LMSLPS150600061",0,"","churchwardens_petition, removal, settlement, spinster","1749","SL"
1447,"LMSLPS150610020","http://www.londonlives.org/browse.jsp?div=LMSLPS150610020",0,"","trade","1750","SL"
1448,"LMSLPS150610021","http://www.londonlives.org/browse.jsp?div=LMSLPS150610021",0,"","son/daughter","1750","SL"
1449,"LMSLPS150610038","http://www.londonlives.org/browse.jsp?div=LMSLPS150610038",0,"","churchwardens_petition, parents, poor, rates, son/daughter","1750","SL"
1450,"LMSLPS150610041","http://www.londonlives.org/browse.jsp?div=LMSLPS150610041",0,"","recognizances, servant","1750","SL"
1451,"LMSLPS150610062","http://www.londonlives.org/browse.jsp?div=LMSLPS150610062",1,"LMSLPS150610062||LMSLPS150610063","trade","1750","SL"
1453,"LMSLPS150610064","http://www.londonlives.org/browse.jsp?div=LMSLPS150610064",1,"LMSLPS150610064||LMSLPS150610065","trade","1750","SL"
1455,"LMSLPS150610066","http://www.londonlives.org/browse.jsp?div=LMSLPS150610066",1,"LMSLPS150610066||LMSLPS150610067","trade","1750","SL"
1457,"LMSLPS150610096","http://www.londonlives.org/browse.jsp?div=LMSLPS150610096",0,"","churchwardens_petition, removal, settlement, widow","1750","SL"
1458,"LMSLPS150610097","http://www.londonlives.org/browse.jsp?div=LMSLPS150610097",0,"","churchwardens_petition, removal, settlement, wife","1750","SL"
1459,"LMSLPS150610098","http://www.londonlives.org/browse.jsp?div=LMSLPS150610098",0,"","churchwardens_petition, removal, settlement, widow","1750","SL"
1460,"LMSLPS150620007","http://www.londonlives.org/browse.jsp?div=LMSLPS150620007",1,"LMSLPS150620007||LMSLPS150620008","apprentice, corporal, drink","1751","SL"
1461,"LMSLPS150620027","http://www.londonlives.org/browse.jsp?div=LMSLPS150620027",0,"","coining_forgery, prisoner","1751","SL"
1462,"LMSLPS150620028","http://www.londonlives.org/browse.jsp?div=LMSLPS150620028",0,"","apprentice, friends, parents, son/daughter","1751","SL"
1463,"LMSLPS150620048","http://www.londonlives.org/browse.jsp?div=LMSLPS150620048",0,"","rates","1751","SL"
1464,"LMSLPS150620063","http://www.londonlives.org/browse.jsp?div=LMSLPS150620063",0,"","fraud, indictment, prisoner, receiving","1751","SL"
1465,"LMSLPS150620111","http://www.londonlives.org/browse.jsp?div=LMSLPS150620111",0,"","coining_forgery, prisoner, removal, wife","1751","SL"
1466,"LMSLPS150620127","http://www.londonlives.org/browse.jsp?div=LMSLPS150620127",0,"","rates, servant","1751","SL"
1467,"LMSLPS150620128","http://www.londonlives.org/browse.jsp?div=LMSLPS150620128",0,"","rates, servant","1751","SL"
1468,"LMSLPS150620129","http://www.londonlives.org/browse.jsp?div=LMSLPS150620129",0,"","rates, servant","1751","SL"
1469,"LMSLPS150620130","http://www.londonlives.org/browse.jsp?div=LMSLPS150620130",0,"","rates, servant","1751","SL"
1470,"LMSLPS150620131","http://www.londonlives.org/browse.jsp?div=LMSLPS150620131",0,"","rates","1751","SL"
1471,"LMSLPS150620132","http://www.londonlives.org/browse.jsp?div=LMSLPS150620132",0,"","rates","1751","SL"
1472,"LMSLPS150620133","http://www.londonlives.org/browse.jsp?div=LMSLPS150620133",0,"","rates","1751","SL"
1473,"LMSLPS150620134","http://www.londonlives.org/browse.jsp?div=LMSLPS150620134",0,"","rates, servant","1751","SL"
1474,"LMSLPS150620135","http://www.londonlives.org/browse.jsp?div=LMSLPS150620135",0,"","children, churchwardens_petition, parents, poor, rates, son/daughter","1751","SL"
1475,"LMSLPS150620136","http://www.londonlives.org/browse.jsp?div=LMSLPS150620136",1,"LMSLPS150620136||LMSLPS150620137","trade","1751","SL"
1477,"LMSLPS150620138","http://www.londonlives.org/browse.jsp?div=LMSLPS150620138",0,"","son/daughter","1751","SL"
1478,"LMSLPS150620154","http://www.londonlives.org/browse.jsp?div=LMSLPS150620154",0,"","churchwardens_petition, removal, settlement, spinster","1751","SL"
1479,"LMSLPS150620155","http://www.londonlives.org/browse.jsp?div=LMSLPS150620155",0,"","churchwardens_petition, removal, settlement, wife","1751","SL"
1480,"LMSLPS150620158","http://www.londonlives.org/browse.jsp?div=LMSLPS150620158",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1481,"LMSLPS150620160","http://www.londonlives.org/browse.jsp?div=LMSLPS150620160",0,"","churchwardens_petition, husband, removal, settlement, wife","1751","SL"
1482,"LMSLPS150620162","http://www.londonlives.org/browse.jsp?div=LMSLPS150620162",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1483,"LMSLPS150620167","http://www.londonlives.org/browse.jsp?div=LMSLPS150620167",0,"","bastardy, children, churchwardens_petition","1751","SL"
1484,"LMSLPS150620168","http://www.londonlives.org/browse.jsp?div=LMSLPS150620168",0,"","churchwardens_petition, removal, settlement, son/daughter, wife","1751","SL"
1485,"LMSLPS150620170","http://www.londonlives.org/browse.jsp?div=LMSLPS150620170",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1486,"LMSLPS150620173","http://www.londonlives.org/browse.jsp?div=LMSLPS150620173",0,"","children, churchwardens_petition, removal, widow","1751","SL"
1487,"LMSLPS150620175","http://www.londonlives.org/browse.jsp?div=LMSLPS150620175",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1488,"LMSLPS150620177","http://www.londonlives.org/browse.jsp?div=LMSLPS150620177",0,"","children, churchwardens_petition, removal, settlement","1751","SL"
1489,"LMSLPS150620179","http://www.londonlives.org/browse.jsp?div=LMSLPS150620179",0,"","churchwardens_petition, removal, settlement, widow","1751","SL"
1490,"LMSLPS150620181","http://www.londonlives.org/browse.jsp?div=LMSLPS150620181",0,"","churchwardens_petition, removal, settlement, widow","1751","SL"
1491,"LMSLPS150620182","http://www.londonlives.org/browse.jsp?div=LMSLPS150620182",0,"","churchwardens_petition, removal, settlement, wife","1751","SL"
1492,"LMSLPS150620184","http://www.londonlives.org/browse.jsp?div=LMSLPS150620184",0,"","churchwardens_petition, removal, settlement, wife","1751","SL"
1493,"LMSLPS150620186","http://www.londonlives.org/browse.jsp?div=LMSLPS150620186",0,"","children, churchwardens_petition, removal, wife","1751","SL"
1494,"LMSLPS150620188","http://www.londonlives.org/browse.jsp?div=LMSLPS150620188",0,"","churchwardens_petition, removal, settlement, wife","1751","SL"
1495,"LMSLPS150620190","http://www.londonlives.org/browse.jsp?div=LMSLPS150620190",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1496,"LMSLPS150620192","http://www.londonlives.org/browse.jsp?div=LMSLPS150620192",0,"","churchwardens_petition, removal, widow","1751","SL"
1497,"LMSLPS150620194","http://www.londonlives.org/browse.jsp?div=LMSLPS150620194",0,"","children, churchwardens_petition, removal, settlement, wife","1751","SL"
1498,"LMSLPS150620196","http://www.londonlives.org/browse.jsp?div=LMSLPS150620196",0,"","bastardy, children, churchwardens_petition, removal, settlement, spinster","1751","SL"
1499,"LMSLPS150620198","http://www.londonlives.org/browse.jsp?div=LMSLPS150620198",0,"","churchwardens_petition, removal, spinster","1751","SL"
1500,"LMSLPS150620201","http://www.londonlives.org/browse.jsp?div=LMSLPS150620201",0,"","children, churchwardens_petition, removal, settlement, widow","1751","SL"
1501,"LMSLPS150620203","http://www.londonlives.org/browse.jsp?div=LMSLPS150620203",0,"","churchwardens_petition, removal, settlement","1751","SL"
1502,"LMSLPS150620205","http://www.londonlives.org/browse.jsp?div=LMSLPS150620205",0,"","churchwardens_petition, removal, settlement","1751","SL"
1503,"LMSLPS150620209","http://www.londonlives.org/browse.jsp?div=LMSLPS150620209",0,"","churchwardens_petition, removal, settlement, wife","1751","SL"
